energy_eV,dos,integrated_dos
-10.539,0.3186E+00,0.6027E+01
-10.519,0.4008E+00,0.6035E+01
-10.499,0.4990E+00,0.6045E+01
-10.479,0.6147E+00,0.6057E+01
-10.459,0.7490E+00,0.6072E+01
-10.439,0.9029E+00,0.6090E+01
-10.419,0.1077E+01,0.6112E+01
-10.399,0.1270E+01,0.6137E+01
-10.379,0.1482E+01,0.6167E+01
-10.359,0.1711E+01,0.6201E+01
-10.339,0.1955E+01,0.6240E+01
-10.319,0.2209E+01,0.6284E+01
-10.299,0.2468E+01,0.6334E+01
-10.279,0.2729E+01,0.6388E+01
-10.259,0.2985E+01,0.6448E+01
-10.239,0.3230E+01,0.6512E+01
-10.219,0.3458E+01,0.6582E+01
-10.199,0.3662E+01,0.6655E+01
-10.179,0.3836E+01,0.6732E+01
-10.159,0.3975E+01,0.6811E+01
-10.139,0.4075E+01,0.6893E+01
-10.119,0.4132E+01,0.6975E+01
-10.099,0.4146E+01,0.7058E+01
-10.079,0.4115E+01,0.7140E+01
-10.059,0.4040E+01,0.7221E+01
-10.039,0.3923E+01,0.7300E+01
-10.019,0.3770E+01,0.7375E+01
-9.999,0.3583E+01,0.7447E+01
-9.979,0.3369E+01,0.7514E+01
-9.959,0.3134E+01,0.7577E+01
-9.939,0.2884E+01,0.7634E+01
-9.919,0.2625E+01,0.7687E+01
-9.899,0.2364E+01,0.7734E+01
-9.879,0.2106E+01,0.7776E+01
-9.859,0.1856E+01,0.7813E+01
-9.839,0.1618E+01,0.7846E+01
-9.819,0.1395E+01,0.7874E+01
-9.799,0.1190E+01,0.7897E+01
-9.779,0.1004E+01,0.7918E+01
-9.759,0.8386E+00,0.7934E+01
-9.739,0.6927E+00,0.7948E+01
-9.719,0.5659E+00,0.7960E+01
-9.699,0.4574E+00,0.7969E+01
-9.679,0.3658E+00,0.7976E+01
-9.659,0.2893E+00,0.7982E+01
-9.639,0.2264E+00,0.7986E+01
-9.619,0.1752E+00,0.7990E+01
-9.599,0.1342E+00,0.7992E+01
-9.579,0.1017E+00,0.7995E+01
-9.559,0.7619E-01,0.7996E+01
-9.539,0.5648E-01,0.7997E+01
-9.519,0.4142E-01,0.7998E+01
-9.499,0.3005E-01,0.7999E+01
-9.479,0.2157E-01,0.7999E+01
-9.459,0.1532E-01,0.7999E+01
-9.439,0.1076E-01,0.8000E+01
-9.419,0.7481E-02,0.8000E+01
-9.399,0.5150E-02,0.8000E+01
-9.379,0.3515E-02,0.8000E+01
-9.359,0.2387E-02,0.8000E+01
-9.339,0.1624E-02,0.8000E+01
-9.319,0.1128E-02,0.8000E+01
-9.299,0.8295E-03,0.8000E+01
-9.279,0.6850E-03,0.8000E+01
-9.259,0.6734E-03,0.8000E+01
-9.239,0.7928E-03,0.8000E+01
-9.219,0.1061E-02,0.8000E+01
-9.199,0.1517E-02,0.8000E+01
-9.179,0.2225E-02,0.8000E+01
-9.159,0.3278E-02,0.8000E+01
-9.139,0.4809E-02,0.8000E+01
-9.119,0.6997E-02,0.8000E+01
-9.099,0.1008E-01,0.8001E+01
-9.079,0.1438E-01,0.8001E+01
-9.059,0.2029E-01,0.8001E+01
-9.039,0.2832E-01,0.8002E+01
-9.019,0.3912E-01,0.8003E+01
-8.999,0.5344E-01,0.8004E+01
-8.979,0.7223E-01,0.8005E+01
-8.959,0.9657E-01,0.8007E+01
-8.939,0.1277E+00,0.8010E+01
-8.919,0.1671E+00,0.8013E+01
-8.899,0.2163E+00,0.8017E+01
-8.879,0.2770E+00,0.8023E+01
-8.859,0.3508E+00,0.8030E+01
-8.839,0.4396E+00,0.8039E+01
-8.819,0.5450E+00,0.8050E+01
-8.799,0.6683E+00,0.8063E+01
-8.779,0.8107E+00,0.8079E+01
-8.759,0.9730E+00,0.8099E+01
-8.739,0.1155E+01,0.8122E+01
-8.719,0.1357E+01,0.8149E+01
-8.699,0.1576E+01,0.8180E+01
-8.679,0.1811E+01,0.8217E+01
-8.659,0.2060E+01,0.8258E+01
-8.639,0.2317E+01,0.8304E+01
-8.619,0.2578E+01,0.8356E+01
-8.599,0.2837E+01,0.8412E+01
-8.579,0.3089E+01,0.8474E+01
-8.559,0.3328E+01,0.8541E+01
-8.539,0.3546E+01,0.8612E+01
-8.519,0.3738E+01,0.8686E+01
-8.499,0.3898E+01,0.8764E+01
-8.479,0.4022E+01,0.8845E+01
-8.459,0.4104E+01,0.8927E+01
-8.439,0.4143E+01,0.9010E+01
-8.419,0.4138E+01,0.9093E+01
-8.399,0.4088E+01,0.9174E+01
-8.379,0.3996E+01,0.9254E+01
-8.359,0.3864E+01,0.9332E+01
-8.339,0.3695E+01,0.9405E+01
-8.319,0.3497E+01,0.9475E+01
-8.299,0.3273E+01,0.9541E+01
-8.279,0.3031E+01,0.9601E+01
-8.259,0.2776E+01,0.9657E+01
-8.239,0.2516E+01,0.9707E+01
-8.219,0.2255E+01,0.9752E+01
-8.199,0.2000E+01,0.9792E+01
-8.179,0.1755E+01,0.9827E+01
-8.159,0.1523E+01,0.9858E+01
-8.139,0.1307E+01,0.9884E+01
-8.119,0.1110E+01,0.9906E+01
-8.099,0.9328E+00,0.9925E+01
-8.079,0.7753E+00,0.9940E+01
-8.059,0.6375E+00,0.9953E+01
-8.039,0.5185E+00,0.9964E+01
-8.019,0.4172E+00,0.9972E+01
-7.999,0.3321E+00,0.9979E+01
-7.979,0.2615E+00,0.9984E+01
-7.959,0.2037E+00,0.9988E+01
-7.939,0.1570E+00,0.9991E+01
-7.919,0.1197E+00,0.9993E+01
-7.899,0.9025E-01,0.9995E+01
-7.879,0.6733E-01,0.9997E+01
-7.859,0.4969E-01,0.9998E+01
-7.839,0.3628E-01,0.9998E+01
-7.819,0.2620E-01,0.9999E+01
-7.799,0.1872E-01,0.9999E+01
-7.779,0.1323E-01,0.9999E+01
-7.759,0.9252E-02,0.1000E+02
-7.739,0.6400E-02,0.1000E+02
-7.719,0.4380E-02,0.1000E+02
-7.699,0.2966E-02,0.1000E+02
-7.679,0.1988E-02,0.1000E+02
-7.659,0.1321E-02,0.1000E+02
-7.639,0.8721E-03,0.1000E+02
-7.619,0.5763E-03,0.1000E+02
-7.599,0.3878E-03,0.1000E+02
-7.579,0.2761E-03,0.1000E+02
-7.559,0.2224E-03,0.1000E+02
-7.539,0.2173E-03,0.1000E+02
-7.519,0.2600E-03,0.1000E+02
-7.499,0.3579E-03,0.1000E+02
-7.479,0.5276E-03,0.1000E+02
-7.459,0.7969E-03,0.1000E+02
-7.439,0.1208E-02,0.1000E+02
-7.419,0.1821E-02,0.1000E+02
-7.399,0.2722E-02,0.1000E+02
-7.379,0.4029E-02,0.1000E+02
-7.359,0.5900E-02,0.1000E+02
-7.339,0.8549E-02,0.1000E+02
-7.319,0.1226E-01,0.1000E+02
-7.299,0.1738E-01,0.1000E+02
-7.279,0.2438E-01,0.1000E+02
-7.259,0.3384E-01,0.1000E+02
-7.239,0.4646E-01,0.1000E+02
-7.219,0.6310E-01,0.1000E+02
-7.199,0.8478E-01,0.1001E+02
-7.179,0.1127E+00,0.1001E+02
-7.159,0.1482E+00,0.1001E+02
-7.139,0.1927E+00,0.1002E+02
-7.119,0.2480E+00,0.1002E+02
-7.099,0.3156E+00,0.1003E+02
-7.079,0.3975E+00,0.1003E+02
-7.059,0.4951E+00,0.1004E+02
-7.039,0.6101E+00,0.1006E+02
-7.019,0.7438E+00,0.1007E+02
-6.999,0.8970E+00,0.1009E+02
-6.979,0.1070E+01,0.1011E+02
-6.959,0.1263E+01,0.1014E+02
-6.939,0.1475E+01,0.1017E+02
-6.919,0.1703E+01,0.1020E+02
-6.899,0.1946E+01,0.1024E+02
-6.879,0.2199E+01,0.1028E+02
-6.859,0.2459E+01,0.1033E+02
-6.839,0.2720E+01,0.1039E+02
-6.819,0.2976E+01,0.1045E+02
-6.799,0.3222E+01,0.1051E+02
-6.779,0.3450E+01,0.1058E+02
-6.759,0.3655E+01,0.1065E+02
-6.739,0.3830E+01,0.1073E+02
-6.719,0.3971E+01,0.1081E+02
-6.699,0.4072E+01,0.1089E+02
-6.679,0.4131E+01,0.1097E+02
-6.659,0.4146E+01,0.1106E+02
-6.639,0.4116E+01,0.1114E+02
-6.619,0.4043E+01,0.1122E+02
-6.599,0.3928E+01,0.1130E+02
-6.579,0.3776E+01,0.1137E+02
-6.559,0.3590E+01,0.1144E+02
-6.539,0.3377E+01,0.1151E+02
-6.519,0.3142E+01,0.1157E+02
-6.499,0.2893E+01,0.1163E+02
-6.479,0.2634E+01,0.1169E+02
-6.459,0.2373E+01,0.1173E+02
-6.439,0.2115E+01,0.1177E+02
-6.419,0.1864E+01,0.1181E+02
-6.399,0.1626E+01,0.1184E+02
-6.379,0.1403E+01,0.1187E+02
-6.359,0.1197E+01,0.1190E+02
-6.339,0.1011E+01,0.1192E+02
-6.319,0.8442E+00,0.1193E+02
-6.299,0.6975E+00,0.1195E+02
-6.279,0.5701E+00,0.1196E+02
-6.259,0.4610E+00,0.1197E+02
-6.239,0.3688E+00,0.1198E+02
-6.219,0.2918E+00,0.1198E+02
-6.199,0.2284E+00,0.1199E+02
-6.179,0.1769E+00,0.1199E+02
-6.159,0.1355E+00,0.1199E+02
-6.139,0.1027E+00,0.1199E+02
-6.119,0.7699E-01,0.1200E+02
-6.099,0.5710E-01,0.1200E+02
-6.079,0.4189E-01,0.1200E+02
-6.059,0.3040E-01,0.1200E+02
-6.039,0.2183E-01,0.1200E+02
-6.019,0.1550E-01,0.1200E+02
-5.999,0.1089E-01,0.1200E+02
-5.979,0.7572E-02,0.1200E+02
-5.959,0.5207E-02,0.1200E+02
-5.939,0.3542E-02,0.1200E+02
-5.919,0.2383E-02,0.1200E+02
-5.899,0.1587E-02,0.1200E+02
-5.879,0.1045E-02,0.1200E+02
-5.859,0.6806E-03,0.1200E+02
-5.839,0.4386E-03,0.1200E+02
-5.819,0.2796E-03,0.1200E+02
-5.799,0.1764E-03,0.1200E+02
-5.779,0.1100E-03,0.1200E+02
-5.759,0.6791E-04,0.1200E+02
-5.739,0.4147E-04,0.1200E+02
-5.719,0.2505E-04,0.1200E+02
-5.699,0.1497E-04,0.1200E+02
-5.679,0.8846E-05,0.1200E+02
-5.659,0.5172E-05,0.1200E+02
-5.639,0.2992E-05,0.1200E+02
-5.619,0.1712E-05,0.1200E+02
-5.599,0.9692E-06,0.1200E+02
-5.579,0.5428E-06,0.1200E+02
-5.559,0.3007E-06,0.1200E+02
-5.539,0.1648E-06,0.1200E+02
-5.519,0.8934E-07,0.1200E+02
-5.499,0.4792E-07,0.1200E+02
-5.479,0.2542E-07,0.1200E+02
-5.459,0.1334E-07,0.1200E+02
-5.439,0.6928E-08,0.1200E+02
-5.419,0.3558E-08,0.1200E+02
-5.399,0.1808E-08,0.1200E+02
-5.379,0.9089E-09,0.1200E+02
-5.359,0.4519E-09,0.1200E+02
-5.339,0.2223E-09,0.1200E+02
-5.319,0.1082E-09,0.1200E+02
-5.299,0.5208E-10,0.1200E+02
-5.279,0.2480E-10,0.1200E+02
-5.259,0.1168E-10,0.1200E+02
-5.239,0.5445E-11,0.1200E+02
-5.219,0.2511E-11,0.1200E+02
-5.199,0.1145E-11,0.1200E+02
-5.179,0.5166E-12,0.1200E+02
-5.159,0.2306E-12,0.1200E+02
-5.139,0.1018E-12,0.1200E+02
-5.119,0.4447E-13,0.1200E+02
-5.099,0.1922E-13,0.1200E+02
-5.079,0.8214E-14,0.1200E+02
-5.059,0.3473E-14,0.1200E+02
-5.039,0.1453E-14,0.1200E+02
-5.019,0.6013E-15,0.1200E+02
-4.999,0.2461E-15,0.1200E+02
-4.979,0.9968E-16,0.1200E+02
-4.959,0.3993E-16,0.1200E+02
-4.939,0.1583E-16,0.1200E+02
-4.919,0.6205E-17,0.1200E+02
-4.899,0.2407E-17,0.1200E+02
-4.879,0.9234E-18,0.1200E+02
-4.859,0.3505E-18,0.1200E+02
-4.839,0.1316E-18,0.1200E+02
-4.819,0.4888E-19,0.1200E+02
-4.799,0.1796E-19,0.1200E+02
-4.779,0.6529E-20,0.1200E+02
-4.759,0.2348E-20,0.1200E+02
-4.739,0.8352E-21,0.1200E+02
-4.719,0.2939E-21,0.1200E+02
-4.699,0.1023E-21,0.1200E+02
-4.679,0.3524E-22,0.1200E+02
-4.659,0.1200E-22,0.1200E+02
-4.639,0.4046E-23,0.1200E+02
-4.619,0.1349E-23,0.1200E+02
-4.599,0.4449E-24,0.1200E+02
-4.579,0.1452E-24,0.1200E+02
-4.559,0.4685E-25,0.1200E+02
-4.539,0.1496E-25,0.1200E+02
-4.519,0.4726E-26,0.1200E+02
-4.499,0.1477E-26,0.1200E+02
-4.479,0.4565E-27,0.1200E+02
-4.459,0.1396E-27,0.1200E+02
-4.439,0.4223E-28,0.1200E+02
-4.419,0.1264E-28,0.1200E+02
-4.399,0.3741E-29,0.1200E+02
-4.379,0.1096E-29,0.1200E+02
-4.359,0.3174E-30,0.1200E+02
-4.339,0.9097E-31,0.1200E+02
-4.319,0.2579E-31,0.1200E+02
-4.299,0.7234E-32,0.1200E+02
-4.279,0.2007E-32,0.1200E+02
-4.259,0.5509E-33,0.1200E+02
-4.239,0.1496E-33,0.1200E+02
-4.219,0.4018E-34,0.1200E+02
-4.199,0.1068E-34,0.1200E+02
-4.179,0.2807E-35,0.1200E+02
-4.159,0.7299E-36,0.1200E+02
-4.139,0.1878E-36,0.1200E+02
-4.119,0.4779E-37,0.1200E+02
-4.099,0.1203E-37,0.1200E+02
-4.079,0.2996E-38,0.1200E+02
-4.059,0.7382E-39,0.1200E+02
-4.039,0.1799E-39,0.1200E+02
-4.019,0.4338E-40,0.1200E+02
-3.999,0.1035E-40,0.1200E+02
-3.979,0.2441E-41,0.1200E+02
-3.959,0.5698E-42,0.1200E+02
-3.939,0.1316E-42,0.1200E+02
-3.919,0.3005E-43,0.1200E+02
-3.899,0.6791E-44,0.1200E+02
-3.879,0.1519E-44,0.1200E+02
-3.859,0.3402E-45,0.1200E+02
-3.839,0.9431E-46,0.1200E+02
-3.819,0.1121E-45,0.1200E+02
-3.799,0.4425E-45,0.1200E+02
-3.779,0.1982E-44,0.1200E+02
-3.759,0.8848E-44,0.1200E+02
-3.739,0.3908E-43,0.1200E+02
-3.719,0.1708E-42,0.1200E+02
-3.699,0.7381E-42,0.1200E+02
-3.679,0.3156E-41,0.1200E+02
-3.659,0.1335E-40,0.1200E+02
-3.639,0.5587E-40,0.1200E+02
-3.619,0.2313E-39,0.1200E+02
-3.599,0.9471E-39,0.1200E+02
-3.579,0.3837E-38,0.1200E+02
-3.559,0.1538E-37,0.1200E+02
-3.539,0.6096E-37,0.1200E+02
-3.519,0.2391E-36,0.1200E+02
-3.499,0.9276E-36,0.1200E+02
-3.479,0.3560E-35,0.1200E+02
-3.459,0.1352E-34,0.1200E+02
-3.439,0.5077E-34,0.1200E+02
-3.419,0.1887E-33,0.1200E+02
-3.399,0.6934E-33,0.1200E+02
-3.379,0.2522E-32,0.1200E+02
-3.359,0.9070E-32,0.1200E+02
-3.339,0.3228E-31,0.1200E+02
-3.319,0.1136E-30,0.1200E+02
-3.299,0.3957E-30,0.1200E+02
-3.279,0.1363E-29,0.1200E+02
-3.259,0.4646E-29,0.1200E+02
-3.239,0.1566E-28,0.1200E+02
-3.219,0.5224E-28,0.1200E+02
-3.199,0.1724E-27,0.1200E+02
-3.179,0.5625E-27,0.1200E+02
-3.159,0.1816E-26,0.1200E+02
-3.139,0.5802E-26,0.1200E+02
-3.119,0.1833E-25,0.1200E+02
-3.099,0.5730E-25,0.1200E+02
-3.079,0.1772E-24,0.1200E+02
-3.059,0.5420E-24,0.1200E+02
-3.039,0.1640E-23,0.1200E+02
-3.019,0.4910E-23,0.1200E+02
-2.999,0.1454E-22,0.1200E+02
-2.979,0.4260E-22,0.1200E+02
-2.959,0.1235E-21,0.1200E+02
-2.939,0.3540E-21,0.1200E+02
-2.919,0.1004E-20,0.1200E+02
-2.899,0.2817E-20,0.1200E+02
-2.879,0.7818E-20,0.1200E+02
-2.859,0.2147E-19,0.1200E+02
-2.839,0.5831E-19,0.1200E+02
-2.819,0.1567E-18,0.1200E+02
-2.799,0.4165E-18,0.1200E+02
-2.779,0.1095E-17,0.1200E+02
-2.759,0.2849E-17,0.1200E+02
-2.739,0.7332E-17,0.1200E+02
-2.719,0.1866E-16,0.1200E+02
-2.699,0.4700E-16,0.1200E+02
-2.679,0.1171E-15,0.1200E+02
-2.659,0.2886E-15,0.1200E+02
-2.639,0.7036E-15,0.1200E+02
-2.619,0.1697E-14,0.1200E+02
-2.599,0.4049E-14,0.1200E+02
-2.579,0.9557E-14,0.1200E+02
-2.559,0.2232E-13,0.1200E+02
-2.539,0.5155E-13,0.1200E+02
-2.519,0.1178E-12,0.1200E+02
-2.499,0.2663E-12,0.1200E+02
-2.479,0.5954E-12,0.1200E+02
-2.459,0.1317E-11,0.1200E+02
-2.439,0.2882E-11,0.1200E+02
-2.419,0.6240E-11,0.1200E+02
-2.399,0.1336E-10,0.1200E+02
-2.379,0.2831E-10,0.1200E+02
-2.359,0.5934E-10,0.1200E+02
-2.339,0.1230E-09,0.1200E+02
-2.319,0.2523E-09,0.1200E+02
-2.299,0.5120E-09,0.1200E+02
-2.279,0.1028E-08,0.1200E+02
-2.259,0.2040E-08,0.1200E+02
-2.239,0.4008E-08,0.1200E+02
-2.219,0.7788E-08,0.1200E+02
-2.199,0.1497E-07,0.1200E+02
-2.179,0.2847E-07,0.1200E+02
-2.159,0.5356E-07,0.1200E+02
-2.139,0.9967E-07,0.1200E+02
-2.119,0.1835E-06,0.1200E+02
-2.099,0.3342E-06,0.1200E+02
-2.079,0.6020E-06,0.1200E+02
-2.059,0.1073E-05,0.1200E+02
-2.039,0.1892E-05,0.1200E+02
-2.019,0.3300E-05,0.1200E+02
-1.999,0.5693E-05,0.1200E+02
-1.979,0.9718E-05,0.1200E+02
-1.959,0.1641E-04,0.1200E+02
-1.939,0.2741E-04,0.1200E+02
-1.919,0.4529E-04,0.1200E+02
-1.899,0.7404E-04,0.1200E+02
-1.879,0.1197E-03,0.1200E+02
-1.859,0.1915E-03,0.1200E+02
-1.839,0.3031E-03,0.1200E+02
-1.819,0.4746E-03,0.1200E+02
-1.799,0.7350E-03,0.1200E+02
-1.779,0.1126E-02,0.1200E+02
-1.759,0.1707E-02,0.1200E+02
-1.739,0.2559E-02,0.1200E+02
-1.719,0.3795E-02,0.1200E+02
-1.699,0.5569E-02,0.1200E+02
-1.679,0.8083E-02,0.1200E+02
-1.659,0.1161E-01,0.1200E+02
-1.639,0.1649E-01,0.1200E+02
-1.619,0.2317E-01,0.1200E+02
-1.599,0.3221E-01,0.1200E+02
-1.579,0.4430E-01,0.1200E+02
-1.559,0.6026E-01,0.1200E+02
-1.539,0.8110E-01,0.1201E+02
-1.519,0.1080E+00,0.1201E+02
-1.499,0.1422E+00,0.1201E+02
-1.479,0.1853E+00,0.1201E+02
-1.459,0.2389E+00,0.1202E+02
-1.439,0.3046E+00,0.1203E+02
-1.419,0.3842E+00,0.1203E+02
-1.399,0.4795E+00,0.1204E+02
-1.379,0.5920E+00,0.1205E+02
-1.359,0.7231E+00,0.1207E+02
-1.339,0.8738E+00,0.1209E+02
-1.319,0.1045E+01,0.1211E+02
-1.299,0.1236E+01,0.1213E+02
-1.279,0.1446E+01,0.1216E+02
-1.259,0.1674E+01,0.1219E+02
-1.239,0.1918E+01,0.1223E+02
-1.219,0.2175E+01,0.1228E+02
-1.199,0.2440E+01,0.1233E+02
-1.179,0.2709E+01,0.1238E+02
-1.159,0.2977E+01,0.1244E+02
-1.139,0.3239E+01,0.1250E+02
-1.119,0.3489E+01,0.1257E+02
-1.099,0.3723E+01,0.1265E+02
-1.079,0.3934E+01,0.1273E+02
-1.059,0.4120E+01,0.1281E+02
-1.039,0.4277E+01,0.1289E+02
-1.019,0.4404E+01,0.1298E+02
-0.999,0.4500E+01,0.1307E+02
-0.979,0.4566E+01,0.1316E+02
-0.959,0.4605E+01,0.1326E+02
-0.939,0.4620E+01,0.1335E+02
-0.919,0.4616E+01,0.1344E+02
-0.899,0.4598E+01,0.1353E+02
-0.879,0.4571E+01,0.1362E+02
-0.859,0.4541E+01,0.1371E+02
-0.839,0.4513E+01,0.1381E+02
-0.819,0.4492E+01,0.1390E+02
-0.799,0.4479E+01,0.1398E+02
-0.779,0.4477E+01,0.1407E+02
-0.759,0.4486E+01,0.1416E+02
-0.739,0.4506E+01,0.1425E+02
-0.719,0.4532E+01,0.1434E+02
-0.699,0.4563E+01,0.1444E+02
-0.679,0.4592E+01,0.1453E+02
-0.659,0.4615E+01,0.1462E+02
-0.639,0.4627E+01,0.1471E+02
-0.619,0.4622E+01,0.1481E+02
-0.599,0.4597E+01,0.1490E+02
-0.579,0.4547E+01,0.1499E+02
-0.559,0.4471E+01,0.1508E+02
-0.539,0.4368E+01,0.1516E+02
-0.519,0.4239E+01,0.1525E+02
-0.499,0.4087E+01,0.1533E+02
-0.479,0.3917E+01,0.1541E+02
-0.459,0.3735E+01,0.1548E+02
-0.439,0.3548E+01,0.1556E+02
-0.419,0.3365E+01,0.1562E+02
-0.399,0.3194E+01,0.1569E+02
-0.379,0.3047E+01,0.1575E+02
-0.359,0.2933E+01,0.1581E+02
-0.339,0.2863E+01,0.1586E+02
-0.319,0.2847E+01,0.1592E+02
-0.299,0.2894E+01,0.1598E+02
-0.279,0.3012E+01,0.1604E+02
-0.259,0.3208E+01,0.1610E+02
-0.239,0.3489E+01,0.1617E+02
-0.219,0.3858E+01,0.1625E+02
-0.199,0.4317E+01,0.1634E+02
-0.179,0.4865E+01,0.1643E+02
-0.159,0.5498E+01,0.1654E+02
-0.139,0.6210E+01,0.1667E+02
-0.119,0.6993E+01,0.1681E+02
-0.099,0.7834E+01,0.1696E+02
-0.079,0.8718E+01,0.1714E+02
-0.059,0.9627E+01,0.1733E+02
-0.039,0.1054E+02,0.1754E+02
-0.019,0.1144E+02,0.1777E+02
0.001,0.1231E+02,0.1802E+02
0.021,0.1311E+02,0.1828E+02
0.041,0.1384E+02,0.1856E+02
0.061,0.1446E+02,0.1884E+02
0.081,0.1497E+02,0.1914E+02
0.101,0.1535E+02,0.1945E+02
0.121,0.1559E+02,0.1976E+02
0.141,0.1567E+02,0.2008E+02
0.161,0.1561E+02,0.2039E+02
0.181,0.1540E+02,0.2070E+02
0.201,0.1505E+02,0.2100E+02
0.221,0.1457E+02,0.2129E+02
0.241,0.1397E+02,0.2157E+02
0.261,0.1327E+02,0.2183E+02
0.281,0.1249E+02,0.2208E+02
0.301,0.1165E+02,0.2232E+02
0.321,0.1076E+02,0.2253E+02
0.341,0.9847E+01,0.2273E+02
0.361,0.8930E+01,0.2291E+02
0.381,0.8025E+01,0.2307E+02
0.401,0.7146E+01,0.2321E+02
0.421,0.6305E+01,0.2334E+02
0.441,0.5513E+01,0.2345E+02
0.461,0.4776E+01,0.2354E+02
0.481,0.4100E+01,0.2362E+02
0.501,0.3488E+01,0.2369E+02
0.521,0.2940E+01,0.2375E+02
0.541,0.2456E+01,0.2380E+02
0.561,0.2032E+01,0.2384E+02
0.581,0.1667E+01,0.2388E+02
0.601,0.1354E+01,0.2390E+02
0.621,0.1090E+01,0.2393E+02
0.641,0.8692E+00,0.2394E+02
0.661,0.6868E+00,0.2396E+02
0.681,0.5375E+00,0.2397E+02
0.701,0.4167E+00,0.2398E+02
0.721,0.3200E+00,0.2398E+02
0.741,0.2434E+00,0.2399E+02
0.761,0.1834E+00,0.2399E+02
0.781,0.1368E+00,0.2399E+02
0.801,0.1011E+00,0.2399E+02
0.821,0.7398E-01,0.2400E+02
0.841,0.5361E-01,0.2400E+02
0.861,0.3846E-01,0.2400E+02
0.881,0.2732E-01,0.2400E+02
0.901,0.1922E-01,0.2400E+02
0.921,0.1338E-01,0.2400E+02
0.941,0.9226E-02,0.2400E+02
0.961,0.6296E-02,0.2400E+02
0.981,0.4254E-02,0.2400E+02
1.001,0.2844E-02,0.2400E+02
1.021,0.1883E-02,0.2400E+02
1.041,0.1234E-02,0.2400E+02
1.061,0.7999E-03,0.2400E+02
1.081,0.5133E-03,0.2400E+02
1.101,0.3261E-03,0.2400E+02
1.121,0.2050E-03,0.2400E+02
1.141,0.1275E-03,0.2400E+02
1.161,0.7849E-04,0.2400E+02
1.181,0.4782E-04,0.2400E+02
1.201,0.2883E-04,0.2400E+02
1.221,0.1720E-04,0.2400E+02
1.241,0.1015E-04,0.2400E+02
1.261,0.5929E-05,0.2400E+02
1.281,0.3427E-05,0.2400E+02
1.301,0.1959E-05,0.2400E+02
1.321,0.1109E-05,0.2400E+02
1.341,0.6207E-06,0.2400E+02
1.361,0.3438E-06,0.2400E+02
1.381,0.1884E-06,0.2400E+02
1.401,0.1022E-06,0.2400E+02
1.421,0.5482E-07,0.2400E+02
1.441,0.2910E-07,0.2400E+02
1.461,0.1528E-07,0.2400E+02
1.481,0.7939E-08,0.2400E+02
1.501,0.4081E-08,0.2400E+02
1.521,0.2075E-08,0.2400E+02
1.541,0.1044E-08,0.2400E+02
1.561,0.5198E-09,0.2400E+02
1.581,0.2560E-09,0.2400E+02
1.601,0.1247E-09,0.2400E+02
1.621,0.6010E-10,0.2400E+02
1.641,0.2866E-10,0.2400E+02
1.661,0.1352E-10,0.2400E+02
1.681,0.6310E-11,0.2400E+02
1.701,0.2913E-11,0.2400E+02
1.721,0.1331E-11,0.2400E+02
1.741,0.6012E-12,0.2400E+02
1.761,0.2688E-12,0.2400E+02
1.781,0.1189E-12,0.2400E+02
1.801,0.5200E-13,0.2400E+02
1.821,0.2250E-13,0.2400E+02
1.841,0.9636E-14,0.2400E+02
1.861,0.4081E-14,0.2400E+02
1.881,0.1710E-14,0.2400E+02
1.901,0.7090E-15,0.2400E+02
1.921,0.2907E-15,0.2400E+02
1.941,0.1179E-15,0.2400E+02
1.961,0.4734E-16,0.2400E+02
1.981,0.1879E-16,0.2400E+02
2.001,0.7382E-17,0.2400E+02
2.021,0.2868E-17,0.2400E+02
2.041,0.1102E-17,0.2400E+02
2.061,0.4192E-18,0.2400E+02
2.081,0.1577E-18,0.2400E+02
2.101,0.5869E-19,0.2400E+02
2.121,0.2160E-19,0.2400E+02
2.141,0.7868E-20,0.2400E+02
2.161,0.2835E-20,0.2400E+02
2.181,0.1010E-20,0.2400E+02
2.201,0.3562E-21,0.2400E+02
2.221,0.1242E-21,0.2400E+02
2.241,0.4287E-22,0.2400E+02
2.261,0.1463E-22,0.2400E+02
2.281,0.4941E-23,0.2400E+02
2.301,0.1651E-23,0.2400E+02
2.321,0.5454E-24,0.2400E+02
2.341,0.1783E-24,0.2400E+02
2.361,0.5766E-25,0.2400E+02
2.381,0.1845E-25,0.2400E+02
2.401,0.5838E-26,0.2400E+02
2.421,0.1828E-26,0.2400E+02
2.441,0.5661E-27,0.2400E+02
2.461,0.1735E-27,0.2400E+02
2.481,0.5258E-28,0.2400E+02
2.501,0.1576E-28,0.2400E+02
2.521,0.4676E-29,0.2400E+02
2.541,0.1372E-29,0.2400E+02
2.561,0.3983E-30,0.2400E+02
2.581,0.1144E-30,0.2400E+02
2.601,0.3249E-31,0.2400E+02
2.621,0.9131E-32,0.2400E+02
2.641,0.2539E-32,0.2400E+02
2.661,0.6982E-33,0.2400E+02
2.681,0.1899E-33,0.2400E+02
2.701,0.5112E-34,0.2400E+02
2.721,0.1361E-34,0.2400E+02
2.741,0.3585E-35,0.2400E+02
2.761,0.9341E-36,0.2400E+02
2.781,0.2408E-36,0.2400E+02
2.801,0.6139E-37,0.2400E+02
2.821,0.1549E-37,0.2400E+02
2.841,0.3864E-38,0.2400E+02
2.861,0.9539E-39,0.2400E+02
2.881,0.2330E-39,0.2400E+02
