energy_eV,dos,integrated_dos
-12.990,0.4251E-17,0.2000E+01
-12.970,0.1098E-16,0.2000E+01
-12.950,0.2803E-16,0.2000E+01
-12.930,0.7083E-16,0.2000E+01
-12.910,0.1770E-15,0.2000E+01
-12.890,0.4377E-15,0.2000E+01
-12.870,0.1071E-14,0.2000E+01
-12.850,0.2591E-14,0.2000E+01
-12.830,0.6202E-14,0.2000E+01
-12.810,0.1469E-13,0.2000E+01
-12.790,0.3441E-13,0.2000E+01
-12.770,0.7973E-13,0.2000E+01
-12.750,0.1828E-12,0.2000E+01
-12.730,0.4146E-12,0.2000E+01
-12.710,0.9301E-12,0.2000E+01
-12.690,0.2064E-11,0.2000E+01
-12.670,0.4532E-11,0.2000E+01
-12.650,0.9844E-11,0.2000E+01
-12.630,0.2115E-10,0.2000E+01
-12.610,0.4496E-10,0.2000E+01
-12.590,0.9454E-10,0.2000E+01
-12.570,0.1967E-09,0.2000E+01
-12.550,0.4047E-09,0.2000E+01
-12.530,0.8238E-09,0.2000E+01
-12.510,0.1659E-08,0.2000E+01
-12.490,0.3305E-08,0.2000E+01
-12.470,0.6513E-08,0.2000E+01
-12.450,0.1270E-07,0.2000E+01
-12.430,0.2449E-07,0.2000E+01
-12.410,0.4673E-07,0.2000E+01
-12.390,0.8819E-07,0.2000E+01
-12.370,0.1647E-06,0.2000E+01
-12.350,0.3042E-06,0.2000E+01
-12.330,0.5558E-06,0.2000E+01
-12.310,0.1005E-05,0.2000E+01
-12.290,0.1796E-05,0.2000E+01
-12.270,0.3178E-05,0.2000E+01
-12.250,0.5561E-05,0.2000E+01
-12.230,0.9627E-05,0.2000E+01
-12.210,0.1649E-04,0.2000E+01
-12.190,0.2793E-04,0.2000E+01
-12.170,0.4681E-04,0.2000E+01
-12.150,0.7761E-04,0.2000E+01
-12.130,0.1273E-03,0.2000E+01
-12.110,0.2065E-03,0.2000E+01
-12.090,0.3315E-03,0.2000E+01
-12.070,0.5264E-03,0.2000E+01
-12.050,0.8268E-03,0.2000E+01
-12.030,0.1285E-02,0.2000E+01
-12.010,0.1975E-02,0.2000E+01
-11.990,0.3003E-02,0.2000E+01
-11.970,0.4518E-02,0.2000E+01
-11.950,0.6723E-02,0.2000E+01
-11.930,0.9898E-02,0.2001E+01
-11.910,0.1441E-01,0.2001E+01
-11.890,0.2077E-01,0.2001E+01
-11.870,0.2960E-01,0.2002E+01
-11.850,0.4173E-01,0.2003E+01
-11.830,0.5821E-01,0.2004E+01
-11.810,0.8031E-01,0.2005E+01
-11.790,0.1096E+00,0.2008E+01
-11.770,0.1480E+00,0.2011E+01
-11.750,0.1977E+00,0.2015E+01
-11.730,0.2613E+00,0.2020E+01
-11.710,0.3416E+00,0.2027E+01
-11.690,0.4417E+00,0.2035E+01
-11.670,0.5651E+00,0.2047E+01
-11.650,0.7151E+00,0.2061E+01
-11.630,0.8953E+00,0.2079E+01
-11.610,0.1109E+01,0.2101E+01
-11.590,0.1359E+01,0.2128E+01
-11.570,0.1647E+01,0.2161E+01
-11.550,0.1974E+01,0.2201E+01
-11.530,0.2342E+01,0.2248E+01
-11.510,0.2748E+01,0.2303E+01
-11.490,0.3190E+01,0.2366E+01
-11.470,0.3663E+01,0.2440E+01
-11.450,0.4161E+01,0.2523E+01
-11.430,0.4675E+01,0.2616E+01
-11.410,0.5198E+01,0.2720E+01
-11.390,0.5716E+01,0.2835E+01
-11.370,0.6218E+01,0.2959E+01
-11.350,0.6693E+01,0.3093E+01
-11.330,0.7125E+01,0.3235E+01
-11.310,0.7505E+01,0.3385E+01
-11.290,0.7819E+01,0.3542E+01
-11.270,0.8059E+01,0.3703E+01
-11.250,0.8218E+01,0.3867E+01
-11.230,0.8289E+01,0.4033E+01
-11.210,0.8271E+01,0.4199E+01
-11.190,0.8165E+01,0.4362E+01
-11.170,0.7973E+01,0.4521E+01
-11.150,0.7702E+01,0.4675E+01
-11.130,0.7360E+01,0.4823E+01
-11.110,0.6958E+01,0.4962E+01
-11.090,0.6508E+01,0.5092E+01
-11.070,0.6021E+01,0.5212E+01
-11.050,0.5510E+01,0.5322E+01
-11.030,0.4989E+01,0.5422E+01
-11.010,0.4468E+01,0.5512E+01
-10.990,0.3959E+01,0.5591E+01
-10.970,0.3470E+01,0.5660E+01
-10.950,0.3009E+01,0.5720E+01
-10.930,0.2581E+01,0.5772E+01
-10.910,0.2190E+01,0.5816E+01
-10.890,0.1839E+01,0.5853E+01
-10.870,0.1527E+01,0.5883E+01
-10.850,0.1254E+01,0.5908E+01
-10.830,0.1019E+01,0.5929E+01
-10.810,0.8196E+00,0.5945E+01
-10.790,0.6518E+00,0.5958E+01
-10.770,0.5128E+00,0.5968E+01
-10.750,0.3992E+00,0.5976E+01
-10.730,0.3073E+00,0.5982E+01
-10.710,0.2341E+00,0.5987E+01
-10.690,0.1764E+00,0.5991E+01
-10.670,0.1315E+00,0.5993E+01
-10.650,0.9695E-01,0.5995E+01
-10.630,0.7072E-01,0.5997E+01
-10.610,0.5104E-01,0.5998E+01
-10.590,0.3643E-01,0.5998E+01
-10.570,0.2573E-01,0.5999E+01
-10.550,0.1798E-01,0.5999E+01
-10.530,0.1242E-01,0.5999E+01
-10.510,0.8493E-02,0.6000E+01
-10.490,0.5744E-02,0.6000E+01
-10.470,0.3843E-02,0.6000E+01
-10.450,0.2544E-02,0.6000E+01
-10.430,0.1666E-02,0.6000E+01
-10.410,0.1079E-02,0.6000E+01
-10.390,0.6913E-03,0.6000E+01
-10.370,0.4382E-03,0.6000E+01
-10.350,0.2748E-03,0.6000E+01
-10.330,0.1705E-03,0.6000E+01
-10.310,0.1046E-03,0.6000E+01
-10.290,0.6351E-04,0.6000E+01
-10.270,0.3814E-04,0.6000E+01
-10.250,0.2266E-04,0.6000E+01
-10.230,0.1332E-04,0.6000E+01
-10.210,0.7744E-05,0.6000E+01
-10.190,0.4454E-05,0.6000E+01
-10.170,0.2534E-05,0.6000E+01
-10.150,0.1426E-05,0.6000E+01
-10.130,0.7942E-06,0.6000E+01
-10.110,0.4375E-06,0.6000E+01
-10.090,0.2384E-06,0.6000E+01
-10.070,0.1285E-06,0.6000E+01
-10.050,0.6853E-07,0.6000E+01
-10.030,0.3615E-07,0.6000E+01
-10.010,0.1887E-07,0.6000E+01
-9.990,0.9741E-08,0.6000E+01
-9.970,0.4975E-08,0.6000E+01
-9.950,0.2513E-08,0.6000E+01
-9.930,0.1256E-08,0.6000E+01
-9.910,0.6211E-09,0.6000E+01
-9.890,0.3038E-09,0.6000E+01
-9.870,0.1470E-09,0.6000E+01
-9.850,0.7037E-10,0.6000E+01
-9.830,0.3332E-10,0.6000E+01
-9.810,0.1561E-10,0.6000E+01
-9.790,0.7233E-11,0.6000E+01
-9.770,0.3316E-11,0.6000E+01
-9.750,0.1504E-11,0.6000E+01
-9.730,0.6746E-12,0.6000E+01
-9.710,0.2994E-12,0.6000E+01
-9.690,0.1314E-12,0.6000E+01
-9.670,0.5709E-13,0.6000E+01
-9.650,0.2453E-13,0.6000E+01
-9.630,0.1043E-13,0.6000E+01
-9.610,0.4383E-14,0.6000E+01
-9.590,0.1823E-14,0.6000E+01
-9.570,0.7503E-15,0.6000E+01
-9.550,0.3054E-15,0.6000E+01
-9.530,0.1230E-15,0.6000E+01
-9.510,0.4899E-16,0.6000E+01
-9.490,0.1931E-16,0.6000E+01
-9.470,0.7526E-17,0.6000E+01
-9.450,0.2903E-17,0.6000E+01
-9.430,0.1107E-17,0.6000E+01
-9.410,0.4179E-18,0.6000E+01
-9.390,0.1560E-18,0.6000E+01
-9.370,0.5763E-19,0.6000E+01
-9.350,0.2106E-19,0.6000E+01
-9.330,0.7612E-20,0.6000E+01
-9.310,0.2722E-20,0.6000E+01
-9.290,0.9627E-21,0.6000E+01
-9.270,0.3369E-21,0.6000E+01
-9.250,0.1166E-21,0.6000E+01
-9.230,0.3994E-22,0.6000E+01
-9.210,0.1353E-22,0.6000E+01
-9.190,0.4534E-23,0.6000E+01
-9.170,0.1503E-23,0.6000E+01
-9.150,0.4930E-24,0.6000E+01
-9.130,0.1599E-24,0.6000E+01
-9.110,0.5133E-25,0.6000E+01
-9.090,0.1630E-25,0.6000E+01
-9.070,0.5119E-26,0.6000E+01
-9.050,0.1591E-26,0.6000E+01
-9.030,0.4889E-27,0.6000E+01
-9.010,0.1487E-27,0.6000E+01
-8.990,0.4472E-28,0.6000E+01
-8.970,0.1331E-28,0.6000E+01
-8.950,0.3918E-29,0.6000E+01
-8.930,0.1141E-29,0.6000E+01
-8.910,0.3287E-30,0.6000E+01
-8.890,0.9368E-31,0.6000E+01
-8.870,0.2641E-31,0.6000E+01
-8.850,0.7366E-32,0.6000E+01
-8.830,0.2032E-32,0.6000E+01
-8.810,0.5547E-33,0.6000E+01
-8.790,0.1498E-33,0.6000E+01
-8.770,0.4001E-34,0.6000E+01
-8.750,0.1057E-34,0.6000E+01
-8.730,0.2765E-35,0.6000E+01
-8.710,0.7211E-36,0.6000E+01
-8.690,0.2089E-36,0.6000E+01
-8.670,0.1492E-36,0.6000E+01
-8.650,0.4136E-36,0.6000E+01
-8.630,0.1556E-35,0.6000E+01
-8.610,0.5938E-35,0.6000E+01
-8.590,0.2245E-34,0.6000E+01
-8.570,0.8397E-34,0.6000E+01
-8.550,0.3107E-33,0.6000E+01
-8.530,0.1137E-32,0.6000E+01
-8.510,0.4119E-32,0.6000E+01
-8.490,0.1476E-31,0.6000E+01
-8.470,0.5229E-31,0.6000E+01
-8.450,0.1833E-30,0.6000E+01
-8.430,0.6358E-30,0.6000E+01
-8.410,0.2181E-29,0.6000E+01
-8.390,0.7403E-29,0.6000E+01
-8.370,0.2486E-28,0.6000E+01
-8.350,0.8256E-28,0.6000E+01
-8.330,0.2713E-27,0.6000E+01
-8.310,0.8818E-27,0.6000E+01
-8.290,0.2835E-26,0.6000E+01
-8.270,0.9019E-26,0.6000E+01
-8.250,0.2838E-25,0.6000E+01
-8.230,0.8835E-25,0.6000E+01
-8.210,0.2721E-24,0.6000E+01
-8.190,0.8288E-24,0.6000E+01
-8.170,0.2498E-23,0.6000E+01
-8.150,0.7446E-23,0.6000E+01
-8.130,0.2196E-22,0.6000E+01
-8.110,0.6407E-22,0.6000E+01
-8.090,0.1849E-21,0.6000E+01
-8.070,0.5280E-21,0.6000E+01
-8.050,0.1491E-20,0.6000E+01
-8.030,0.4167E-20,0.6000E+01
-8.010,0.1152E-19,0.6000E+01
-7.990,0.3150E-19,0.6000E+01
-7.970,0.8520E-19,0.6000E+01
-7.950,0.2280E-18,0.6000E+01
-7.930,0.6035E-18,0.6000E+01
-7.910,0.1581E-17,0.6000E+01
-7.890,0.4095E-17,0.6000E+01
-7.870,0.1049E-16,0.6000E+01
-7.850,0.2660E-16,0.6000E+01
-7.830,0.6672E-16,0.6000E+01
-7.810,0.1655E-15,0.6000E+01
-7.790,0.4063E-15,0.6000E+01
-7.770,0.9865E-15,0.6000E+01
-7.750,0.2370E-14,0.6000E+01
-7.730,0.5630E-14,0.6000E+01
-7.710,0.1323E-13,0.6000E+01
-7.690,0.3077E-13,0.6000E+01
-7.670,0.7079E-13,0.6000E+01
-7.650,0.1611E-12,0.6000E+01
-7.630,0.3626E-12,0.6000E+01
-7.610,0.8076E-12,0.6000E+01
-7.590,0.1779E-11,0.6000E+01
-7.570,0.3877E-11,0.6000E+01
-7.550,0.8360E-11,0.6000E+01
-7.530,0.1783E-10,0.6000E+01
-7.510,0.3762E-10,0.6000E+01
-7.490,0.7851E-10,0.6000E+01
-7.470,0.1621E-09,0.6000E+01
-7.450,0.3311E-09,0.6000E+01
-7.430,0.6691E-09,0.6000E+01
-7.410,0.1337E-08,0.6000E+01
-7.390,0.2645E-08,0.6000E+01
-7.370,0.5174E-08,0.6000E+01
-7.350,0.1001E-07,0.6000E+01
-7.330,0.1917E-07,0.6000E+01
-7.310,0.3630E-07,0.6000E+01
-7.290,0.6800E-07,0.6000E+01
-7.270,0.1260E-06,0.6000E+01
-7.250,0.2310E-06,0.6000E+01
-7.230,0.4191E-06,0.6000E+01
-7.210,0.7519E-06,0.6000E+01
-7.190,0.1334E-05,0.6000E+01
-7.170,0.2343E-05,0.6000E+01
-7.150,0.4070E-05,0.6000E+01
-7.130,0.6994E-05,0.6000E+01
-7.110,0.1189E-04,0.6000E+01
-7.090,0.1999E-04,0.6000E+01
-7.070,0.3326E-04,0.6000E+01
-7.050,0.5473E-04,0.6000E+01
-7.030,0.8909E-04,0.6000E+01
-7.010,0.1435E-03,0.6000E+01
-6.990,0.2286E-03,0.6000E+01
-6.970,0.3603E-03,0.6000E+01
-6.950,0.5617E-03,0.6000E+01
-6.930,0.8663E-03,0.6000E+01
-6.910,0.1322E-02,0.6000E+01
-6.890,0.1995E-02,0.6000E+01
-6.870,0.2979E-02,0.6000E+01
-6.850,0.4400E-02,0.6000E+01
-6.830,0.6430E-02,0.6000E+01
-6.810,0.9294E-02,0.6001E+01
-6.790,0.1329E-01,0.6001E+01
-6.770,0.1880E-01,0.6001E+01
-6.750,0.2631E-01,0.6002E+01
-6.730,0.3643E-01,0.6002E+01
-6.710,0.4989E-01,0.6003E+01
-6.690,0.6758E-01,0.6005E+01
-6.670,0.9058E-01,0.6007E+01
-6.650,0.1201E+00,0.6009E+01
-6.630,0.1575E+00,0.6012E+01
-6.610,0.2044E+00,0.6016E+01
-6.590,0.2623E+00,0.6022E+01
-6.570,0.3331E+00,0.6028E+01
-6.550,0.4184E+00,0.6037E+01
-6.530,0.5199E+00,0.6047E+01
-6.510,0.6391E+00,0.6060E+01
-6.490,0.7772E+00,0.6075E+01
-6.470,0.9350E+00,0.6094E+01
-6.450,0.1113E+01,0.6116E+01
-6.430,0.1310E+01,0.6142E+01
-6.410,0.1526E+01,0.6173E+01
-6.390,0.1758E+01,0.6208E+01
-6.370,0.2003E+01,0.6248E+01
-6.350,0.2259E+01,0.6293E+01
-6.330,0.2519E+01,0.6344E+01
-6.310,0.2780E+01,0.6399E+01
-6.290,0.3034E+01,0.6460E+01
-6.270,0.3276E+01,0.6525E+01
-6.250,0.3499E+01,0.6595E+01
-6.230,0.3698E+01,0.6669E+01
-6.210,0.3866E+01,0.6747E+01
-6.190,0.3997E+01,0.6827E+01
-6.170,0.4089E+01,0.6908E+01
-6.150,0.4139E+01,0.6991E+01
-6.130,0.4143E+01,0.7074E+01
-6.110,0.4103E+01,0.7156E+01
-6.090,0.4020E+01,0.7237E+01
-6.070,0.3896E+01,0.7315E+01
-6.050,0.3736E+01,0.7389E+01
-6.030,0.3543E+01,0.7460E+01
-6.010,0.3325E+01,0.7527E+01
-5.990,0.3086E+01,0.7588E+01
-5.970,0.2834E+01,0.7645E+01
-5.950,0.2574E+01,0.7696E+01
-5.930,0.2313E+01,0.7743E+01
-5.910,0.2056E+01,0.7784E+01
-5.890,0.1808E+01,0.7820E+01
-5.870,0.1573E+01,0.7852E+01
-5.850,0.1354E+01,0.7879E+01
-5.830,0.1153E+01,0.7902E+01
-5.810,0.9708E+00,0.7921E+01
-5.790,0.8088E+00,0.7937E+01
-5.770,0.6666E+00,0.7951E+01
-5.750,0.5435E+00,0.7961E+01
-5.730,0.4384E+00,0.7970E+01
-5.710,0.3498E+00,0.7977E+01
-5.690,0.2761E+00,0.7983E+01
-5.670,0.2156E+00,0.7987E+01
-5.650,0.1666E+00,0.7990E+01
-5.630,0.1273E+00,0.7993E+01
-5.610,0.9622E-01,0.7995E+01
-5.590,0.7195E-01,0.7996E+01
-5.570,0.5323E-01,0.7997E+01
-5.550,0.3896E-01,0.7998E+01
-5.530,0.2821E-01,0.7999E+01
-5.510,0.2020E-01,0.7999E+01
-5.490,0.1431E-01,0.7999E+01
-5.470,0.1003E-01,0.8000E+01
-5.450,0.6955E-02,0.8000E+01
-5.430,0.4771E-02,0.8000E+01
-5.410,0.3237E-02,0.8000E+01
-5.390,0.2173E-02,0.8000E+01
-5.370,0.1443E-02,0.8000E+01
-5.350,0.9479E-03,0.8000E+01
-5.330,0.6160E-03,0.8000E+01
-5.310,0.3960E-03,0.8000E+01
-5.290,0.2518E-03,0.8000E+01
-5.270,0.1584E-03,0.8000E+01
-5.250,0.9860E-04,0.8000E+01
-5.230,0.6070E-04,0.8000E+01
-5.210,0.3697E-04,0.8000E+01
-5.190,0.2228E-04,0.8000E+01
-5.170,0.1328E-04,0.8000E+01
-5.150,0.7829E-05,0.8000E+01
-5.130,0.4566E-05,0.8000E+01
-5.110,0.2635E-05,0.8000E+01
-5.090,0.1504E-05,0.8000E+01
-5.070,0.8493E-06,0.8000E+01
-5.050,0.4745E-06,0.8000E+01
-5.030,0.2622E-06,0.8000E+01
-5.010,0.1433E-06,0.8000E+01
-4.990,0.7752E-07,0.8000E+01
-4.970,0.4147E-07,0.8000E+01
-4.950,0.2195E-07,0.8000E+01
-4.930,0.1149E-07,0.8000E+01
-4.910,0.5952E-08,0.8000E+01
-4.890,0.3049E-08,0.8000E+01
-4.870,0.1546E-08,0.8000E+01
-4.850,0.7750E-09,0.8000E+01
-4.830,0.3844E-09,0.8000E+01
-4.810,0.1886E-09,0.8000E+01
-4.790,0.9157E-10,0.8000E+01
-4.770,0.4397E-10,0.8000E+01
-4.750,0.2089E-10,0.8000E+01
-4.730,0.9816E-11,0.8000E+01
-4.710,0.4564E-11,0.8000E+01
-4.690,0.2099E-11,0.8000E+01
-4.670,0.9548E-12,0.8000E+01
-4.650,0.4297E-12,0.8000E+01
-4.630,0.1913E-12,0.8000E+01
-4.610,0.8427E-13,0.8000E+01
-4.590,0.3672E-13,0.8000E+01
-4.570,0.1583E-13,0.8000E+01
-4.550,0.6748E-14,0.8000E+01
-4.530,0.2847E-14,0.8000E+01
-4.510,0.1188E-14,0.8000E+01
-4.490,0.4903E-15,0.8000E+01
-4.470,0.2002E-15,0.8000E+01
-4.450,0.8089E-16,0.8000E+01
-4.430,0.3233E-16,0.8000E+01
-4.410,0.1278E-16,0.8000E+01
-4.390,0.4998E-17,0.8000E+01
-4.370,0.1934E-17,0.8000E+01
-4.350,0.7401E-18,0.8000E+01
-4.330,0.2802E-18,0.8000E+01
-4.310,0.1049E-18,0.8000E+01
-4.290,0.3889E-19,0.8000E+01
-4.270,0.1425E-19,0.8000E+01
-4.250,0.5168E-20,0.8000E+01
-4.230,0.1854E-20,0.8000E+01
-4.210,0.6579E-21,0.8000E+01
-4.190,0.2309E-21,0.8000E+01
-4.170,0.8020E-22,0.8000E+01
-4.150,0.2755E-22,0.8000E+01
-4.130,0.9363E-23,0.8000E+01
-4.110,0.3148E-23,0.8000E+01
-4.090,0.1047E-23,0.8000E+01
-4.070,0.3444E-24,0.8000E+01
-4.050,0.1121E-24,0.8000E+01
-4.030,0.3609E-25,0.8000E+01
-4.010,0.1150E-25,0.8000E+01
-3.990,0.3622E-26,0.8000E+01
-3.970,0.1129E-26,0.8000E+01
-3.950,0.3481E-27,0.8000E+01
-3.930,0.1062E-27,0.8000E+01
-3.910,0.3205E-28,0.8000E+01
-3.890,0.9567E-29,0.8000E+01
-3.870,0.2825E-29,0.8000E+01
-3.850,0.8253E-30,0.8000E+01
-3.830,0.2385E-30,0.8000E+01
-3.810,0.6819E-31,0.8000E+01
-3.790,0.1929E-31,0.8000E+01
-3.770,0.5396E-32,0.8000E+01
-3.750,0.1493E-32,0.8000E+01
-3.730,0.4089E-33,0.8000E+01
-3.710,0.1108E-33,0.8000E+01
-3.690,0.2968E-34,0.8000E+01
-3.670,0.7866E-35,0.8000E+01
-3.650,0.2063E-35,0.8000E+01
-3.630,0.5351E-36,0.8000E+01
-3.610,0.1373E-36,0.8000E+01
-3.590,0.3486E-37,0.8000E+01
-3.570,0.8754E-38,0.8000E+01
-3.550,0.2175E-38,0.8000E+01
-3.530,0.5345E-39,0.8000E+01
-3.510,0.1300E-39,0.8000E+01
-3.490,0.3145E-40,0.8000E+01
-3.470,0.8309E-41,0.8000E+01
-3.450,0.5483E-41,0.8000E+01
-3.430,0.1618E-40,0.8000E+01
-3.410,0.6600E-40,0.8000E+01
-3.390,0.2725E-39,0.8000E+01
-3.370,0.1115E-38,0.8000E+01
-3.350,0.4509E-38,0.8000E+01
-3.330,0.1805E-37,0.8000E+01
-3.310,0.7147E-37,0.8000E+01
-3.290,0.2799E-36,0.8000E+01
-3.270,0.1085E-35,0.8000E+01
-3.250,0.4158E-35,0.8000E+01
-3.230,0.1577E-34,0.8000E+01
-3.210,0.5915E-34,0.8000E+01
-3.190,0.2195E-33,0.8000E+01
-3.170,0.8059E-33,0.8000E+01
-3.150,0.2927E-32,0.8000E+01
-3.130,0.1051E-31,0.8000E+01
-3.110,0.3737E-31,0.8000E+01
-3.090,0.1314E-30,0.8000E+01
-3.070,0.4570E-30,0.8000E+01
-3.050,0.1572E-29,0.8000E+01
-3.030,0.5352E-29,0.8000E+01
-3.010,0.1802E-28,0.8000E+01
-2.990,0.6003E-28,0.8000E+01
-2.970,0.1978E-27,0.8000E+01
-2.950,0.6448E-27,0.8000E+01
-2.930,0.2079E-26,0.8000E+01
-2.910,0.6633E-26,0.8000E+01
-2.890,0.2093E-25,0.8000E+01
-2.870,0.6535E-25,0.8000E+01
-2.850,0.2018E-24,0.8000E+01
-2.830,0.6167E-24,0.8000E+01
-2.810,0.1864E-23,0.8000E+01
-2.790,0.5572E-23,0.8000E+01
-2.770,0.1648E-22,0.8000E+01
-2.750,0.4822E-22,0.8000E+01
-2.730,0.1396E-21,0.8000E+01
-2.710,0.3997E-21,0.8000E+01
-2.690,0.1132E-20,0.8000E+01
-2.670,0.3173E-20,0.8000E+01
-2.650,0.8795E-20,0.8000E+01
-2.630,0.2412E-19,0.8000E+01
-2.610,0.6543E-19,0.8000E+01
-2.590,0.1756E-18,0.8000E+01
-2.570,0.4662E-18,0.8000E+01
-2.550,0.1224E-17,0.8000E+01
-2.530,0.3181E-17,0.8000E+01
-2.510,0.8175E-17,0.8000E+01
-2.490,0.2079E-16,0.8000E+01
-2.470,0.5228E-16,0.8000E+01
-2.450,0.1301E-15,0.8000E+01
-2.430,0.3202E-15,0.8000E+01
-2.410,0.7797E-15,0.8000E+01
-2.390,0.1878E-14,0.8000E+01
-2.370,0.4476E-14,0.8000E+01
-2.350,0.1055E-13,0.8000E+01
-2.330,0.2460E-13,0.8000E+01
-2.310,0.5676E-13,0.8000E+01
-2.290,0.1295E-12,0.8000E+01
-2.270,0.2925E-12,0.8000E+01
-2.250,0.6532E-12,0.8000E+01
-2.230,0.1443E-11,0.8000E+01
-2.210,0.3154E-11,0.8000E+01
-2.190,0.6820E-11,0.8000E+01
-2.170,0.1459E-10,0.8000E+01
-2.150,0.3087E-10,0.8000E+01
-2.130,0.6461E-10,0.8000E+01
-2.110,0.1338E-09,0.8000E+01
-2.090,0.2741E-09,0.8000E+01
-2.070,0.5554E-09,0.8000E+01
-2.050,0.1113E-08,0.8000E+01
-2.030,0.2208E-08,0.8000E+01
-2.010,0.4331E-08,0.8000E+01
-1.990,0.8406E-08,0.8000E+01
-1.970,0.1614E-07,0.8000E+01
-1.950,0.3065E-07,0.8000E+01
-1.930,0.5759E-07,0.8000E+01
-1.910,0.1070E-06,0.8000E+01
-1.890,0.1968E-06,0.8000E+01
-1.870,0.3580E-06,0.8000E+01
-1.850,0.6441E-06,0.8000E+01
-1.830,0.1147E-05,0.8000E+01
-1.810,0.2019E-05,0.8000E+01
-1.790,0.3517E-05,0.8000E+01
-1.770,0.6061E-05,0.8000E+01
-1.750,0.1033E-04,0.8000E+01
-1.730,0.1742E-04,0.8000E+01
-1.710,0.2907E-04,0.8000E+01
-1.690,0.4798E-04,0.8000E+01
-1.670,0.7833E-04,0.8000E+01
-1.650,0.1265E-03,0.8000E+01
-1.630,0.2021E-03,0.8000E+01
-1.610,0.3195E-03,0.8000E+01
-1.590,0.4995E-03,0.8000E+01
-1.570,0.7727E-03,0.8000E+01
-1.550,0.1182E-02,0.8000E+01
-1.530,0.1790E-02,0.8000E+01
-1.510,0.2680E-02,0.8000E+01
-1.490,0.3970E-02,0.8000E+01
-1.470,0.5818E-02,0.8000E+01
-1.450,0.8434E-02,0.8001E+01
-1.430,0.1210E-01,0.8001E+01
-1.410,0.1716E-01,0.8001E+01
-1.390,0.2408E-01,0.8002E+01
-1.370,0.3344E-01,0.8002E+01
-1.350,0.4593E-01,0.8003E+01
-1.330,0.6240E-01,0.8004E+01
-1.310,0.8387E-01,0.8006E+01
-1.290,0.1115E+00,0.8008E+01
-1.270,0.1467E+00,0.8011E+01
-1.250,0.1909E+00,0.8015E+01
-1.230,0.2457E+00,0.8020E+01
-1.210,0.3129E+00,0.8026E+01
-1.190,0.3942E+00,0.8034E+01
-1.170,0.4912E+00,0.8044E+01
-1.150,0.6056E+00,0.8056E+01
-1.130,0.7385E+00,0.8071E+01
-1.110,0.8910E+00,0.8089E+01
-1.090,0.1063E+01,0.8110E+01
-1.070,0.1256E+01,0.8135E+01
-1.050,0.1466E+01,0.8164E+01
-1.030,0.1694E+01,0.8198E+01
-1.010,0.1937E+01,0.8237E+01
-0.990,0.2190E+01,0.8281E+01
-0.970,0.2449E+01,0.8330E+01
-0.950,0.2711E+01,0.8384E+01
-0.930,0.2967E+01,0.8443E+01
-0.910,0.3213E+01,0.8508E+01
-0.890,0.3442E+01,0.8576E+01
-0.870,0.3648E+01,0.8649E+01
-0.850,0.3825E+01,0.8726E+01
-0.830,0.3967E+01,0.8805E+01
-0.810,0.4070E+01,0.8887E+01
-0.790,0.4132E+01,0.8969E+01
-0.770,0.4149E+01,0.9052E+01
-0.750,0.4122E+01,0.9135E+01
-0.730,0.4052E+01,0.9216E+01
-0.710,0.3942E+01,0.9295E+01
-0.690,0.3794E+01,0.9370E+01
-0.670,0.3615E+01,0.9443E+01
-0.650,0.3409E+01,0.9511E+01
-0.630,0.3185E+01,0.9575E+01
-0.610,0.2948E+01,0.9634E+01
-0.590,0.2706E+01,0.9688E+01
-0.570,0.2466E+01,0.9737E+01
-0.550,0.2236E+01,0.9782E+01
-0.530,0.2020E+01,0.9822E+01
-0.510,0.1825E+01,0.9859E+01
-0.490,0.1657E+01,0.9892E+01
-0.470,0.1518E+01,0.9922E+01
-0.450,0.1413E+01,0.9950E+01
-0.430,0.1344E+01,0.9977E+01
-0.410,0.1313E+01,0.1000E+02
-0.390,0.1320E+01,0.1003E+02
-0.370,0.1367E+01,0.1006E+02
-0.350,0.1452E+01,0.1009E+02
-0.330,0.1575E+01,0.1012E+02
-0.310,0.1734E+01,0.1015E+02
-0.290,0.1926E+01,0.1019E+02
-0.270,0.2148E+01,0.1023E+02
-0.250,0.2398E+01,0.1028E+02
-0.230,0.2671E+01,0.1034E+02
-0.210,0.2964E+01,0.1039E+02
-0.190,0.3272E+01,0.1046E+02
-0.170,0.3594E+01,0.1053E+02
-0.150,0.3925E+01,0.1061E+02
-0.130,0.4264E+01,0.1070E+02
-0.110,0.4609E+01,0.1079E+02
-0.090,0.4960E+01,0.1089E+02
-0.070,0.5319E+01,0.1099E+02
-0.050,0.5687E+01,0.1111E+02
-0.030,0.6069E+01,0.1123E+02
-0.010,0.6469E+01,0.1136E+02
0.010,0.6891E+01,0.1150E+02
0.030,0.7342E+01,0.1164E+02
0.050,0.7825E+01,0.1180E+02
0.070,0.8344E+01,0.1197E+02
0.090,0.8903E+01,0.1214E+02
0.110,0.9500E+01,0.1233E+02
0.130,0.1013E+02,0.1254E+02
0.150,0.1080E+02,0.1275E+02
0.170,0.1149E+02,0.1298E+02
0.190,0.1219E+02,0.1323E+02
0.210,0.1289E+02,0.1348E+02
0.230,0.1357E+02,0.1376E+02
0.250,0.1422E+02,0.1404E+02
0.270,0.1481E+02,0.1434E+02
0.290,0.1533E+02,0.1464E+02
0.310,0.1575E+02,0.1496E+02
