energy_eV,dos,integrated_dos
-18.666,0.6859E-50,0.2000E+01
-18.646,0.3344E-49,0.2000E+01
-18.626,0.1613E-48,0.2000E+01
-18.606,0.7693E-48,0.2000E+01
-18.586,0.3631E-47,0.2000E+01
-18.566,0.1695E-46,0.2000E+01
-18.546,0.7829E-46,0.2000E+01
-18.526,0.3577E-45,0.2000E+01
-18.506,0.1617E-44,0.2000E+01
-18.486,0.7230E-44,0.2000E+01
-18.466,0.3198E-43,0.2000E+01
-18.446,0.1399E-42,0.2000E+01
-18.426,0.6058E-42,0.2000E+01
-18.406,0.2594E-41,0.2000E+01
-18.386,0.1099E-40,0.2000E+01
-18.366,0.4605E-40,0.2000E+01
-18.346,0.1909E-39,0.2000E+01
-18.326,0.7830E-39,0.2000E+01
-18.306,0.3177E-38,0.2000E+01
-18.286,0.1275E-37,0.2000E+01
-18.266,0.5062E-37,0.2000E+01
-18.246,0.1988E-36,0.2000E+01
-18.226,0.7725E-36,0.2000E+01
-18.206,0.2969E-35,0.2000E+01
-18.186,0.1129E-34,0.2000E+01
-18.166,0.4247E-34,0.2000E+01
-18.146,0.1580E-33,0.2000E+01
-18.126,0.5818E-33,0.2000E+01
-18.106,0.2119E-32,0.2000E+01
-18.086,0.7632E-32,0.2000E+01
-18.066,0.2720E-31,0.2000E+01
-18.046,0.9588E-31,0.2000E+01
-18.026,0.3344E-30,0.2000E+01
-18.006,0.1154E-29,0.2000E+01
-17.986,0.3938E-29,0.2000E+01
-17.966,0.1329E-28,0.2000E+01
-17.946,0.4441E-28,0.2000E+01
-17.926,0.1467E-27,0.2000E+01
-17.906,0.4796E-27,0.2000E+01
-17.886,0.1551E-26,0.2000E+01
-17.866,0.4961E-26,0.2000E+01
-17.846,0.1570E-25,0.2000E+01
-17.826,0.4914E-25,0.2000E+01
-17.806,0.1522E-24,0.2000E+01
-17.786,0.4662E-24,0.2000E+01
-17.766,0.1413E-23,0.2000E+01
-17.746,0.4236E-23,0.2000E+01
-17.726,0.1256E-22,0.2000E+01
-17.706,0.3686E-22,0.2000E+01
-17.686,0.1070E-21,0.2000E+01
-17.666,0.3071E-21,0.2000E+01
-17.646,0.8724E-21,0.2000E+01
-17.626,0.2451E-20,0.2000E+01
-17.606,0.6813E-20,0.2000E+01
-17.586,0.1874E-19,0.2000E+01
-17.566,0.5096E-19,0.2000E+01
-17.546,0.1371E-18,0.2000E+01
-17.526,0.3651E-18,0.2000E+01
-17.506,0.9614E-18,0.2000E+01
-17.486,0.2505E-17,0.2000E+01
-17.466,0.6455E-17,0.2000E+01
-17.446,0.1646E-16,0.2000E+01
-17.426,0.4150E-16,0.2000E+01
-17.406,0.1036E-15,0.2000E+01
-17.386,0.2556E-15,0.2000E+01
-17.366,0.6241E-15,0.2000E+01
-17.346,0.1507E-14,0.2000E+01
-17.326,0.3602E-14,0.2000E+01
-17.306,0.8514E-14,0.2000E+01
-17.286,0.1991E-13,0.2000E+01
-17.266,0.4605E-13,0.2000E+01
-17.246,0.1054E-12,0.2000E+01
-17.226,0.2386E-12,0.2000E+01
-17.206,0.5343E-12,0.2000E+01
-17.186,0.1184E-11,0.2000E+01
-17.166,0.2594E-11,0.2000E+01
-17.146,0.5624E-11,0.2000E+01
-17.126,0.1206E-10,0.2000E+01
-17.106,0.2559E-10,0.2000E+01
-17.086,0.5371E-10,0.2000E+01
-17.066,0.1115E-09,0.2000E+01
-17.046,0.2291E-09,0.2000E+01
-17.026,0.4655E-09,0.2000E+01
-17.006,0.9357E-09,0.2000E+01
-16.986,0.1861E-08,0.2000E+01
-16.966,0.3660E-08,0.2000E+01
-16.946,0.7123E-08,0.2000E+01
-16.926,0.1371E-07,0.2000E+01
-16.906,0.2611E-07,0.2000E+01
-16.886,0.4920E-07,0.2000E+01
-16.866,0.9169E-07,0.2000E+01
-16.846,0.1690E-06,0.2000E+01
-16.826,0.3083E-06,0.2000E+01
-16.806,0.5563E-06,0.2000E+01
-16.786,0.9929E-06,0.2000E+01
-16.766,0.1753E-05,0.2000E+01
-16.746,0.3062E-05,0.2000E+01
-16.726,0.5291E-05,0.2000E+01
-16.706,0.9045E-05,0.2000E+01
-16.686,0.1530E-04,0.2000E+01
-16.666,0.2559E-04,0.2000E+01
-16.646,0.4234E-04,0.2000E+01
-16.626,0.6932E-04,0.2000E+01
-16.606,0.1123E-03,0.2000E+01
-16.586,0.1798E-03,0.2000E+01
-16.566,0.2850E-03,0.2000E+01
-16.546,0.4469E-03,0.2000E+01
-16.526,0.6931E-03,0.2000E+01
-16.506,0.1063E-02,0.2000E+01
-16.486,0.1614E-02,0.2000E+01
-16.466,0.2424E-02,0.2000E+01
-16.446,0.3600E-02,0.2000E+01
-16.426,0.5290E-02,0.2000E+01
-16.406,0.7690E-02,0.2000E+01
-16.386,0.1106E-01,0.2001E+01
-16.366,0.1573E-01,0.2001E+01
-16.346,0.2214E-01,0.2001E+01
-16.326,0.3082E-01,0.2002E+01
-16.306,0.4245E-01,0.2003E+01
-16.286,0.5783E-01,0.2004E+01
-16.266,0.7794E-01,0.2006E+01
-16.246,0.1039E+00,0.2008E+01
-16.226,0.1371E+00,0.2010E+01
-16.206,0.1788E+00,0.2014E+01
-16.186,0.2308E+00,0.2019E+01
-16.166,0.2947E+00,0.2025E+01
-16.146,0.3723E+00,0.2032E+01
-16.126,0.4652E+00,0.2041E+01
-16.106,0.5751E+00,0.2053E+01
-16.086,0.7033E+00,0.2067E+01
-16.066,0.8508E+00,0.2084E+01
-16.046,0.1018E+01,0.2104E+01
-16.026,0.1205E+01,0.2128E+01
-16.006,0.1412E+01,0.2157E+01
-15.986,0.1636E+01,0.2189E+01
-15.966,0.1875E+01,0.2227E+01
-15.946,0.2125E+01,0.2269E+01
-15.926,0.2384E+01,0.2317E+01
-15.906,0.2645E+01,0.2370E+01
-15.886,0.2903E+01,0.2428E+01
-15.866,0.3153E+01,0.2491E+01
-15.846,0.3386E+01,0.2559E+01
-15.826,0.3599E+01,0.2631E+01
-15.806,0.3783E+01,0.2706E+01
-15.786,0.3934E+01,0.2785E+01
-15.766,0.4047E+01,0.2866E+01
-15.746,0.4119E+01,0.2948E+01
-15.726,0.4146E+01,0.3031E+01
-15.706,0.4130E+01,0.3114E+01
-15.686,0.4069E+01,0.3195E+01
-15.666,0.3965E+01,0.3275E+01
-15.646,0.3823E+01,0.3351E+01
-15.626,0.3647E+01,0.3424E+01
-15.606,0.3441E+01,0.3493E+01
-15.586,0.3212E+01,0.3557E+01
-15.566,0.2966E+01,0.3616E+01
-15.546,0.2709E+01,0.3670E+01
-15.526,0.2448E+01,0.3719E+01
-15.506,0.2189E+01,0.3763E+01
-15.486,0.1935E+01,0.3802E+01
-15.466,0.1693E+01,0.3836E+01
-15.446,0.1465E+01,0.3865E+01
-15.426,0.1255E+01,0.3890E+01
-15.406,0.1062E+01,0.3911E+01
-15.386,0.8902E+00,0.3929E+01
-15.366,0.7378E+00,0.3944E+01
-15.346,0.6049E+00,0.3956E+01
-15.326,0.4907E+00,0.3966E+01
-15.306,0.3937E+00,0.3974E+01
-15.286,0.3125E+00,0.3980E+01
-15.266,0.2454E+00,0.3985E+01
-15.246,0.1906E+00,0.3989E+01
-15.226,0.1465E+00,0.3992E+01
-15.206,0.1114E+00,0.3994E+01
-15.186,0.8375E-01,0.3996E+01
-15.166,0.6231E-01,0.3997E+01
-15.146,0.4585E-01,0.3998E+01
-15.126,0.3338E-01,0.3998E+01
-15.106,0.2404E-01,0.3999E+01
-15.086,0.1713E-01,0.3999E+01
-15.066,0.1207E-01,0.3999E+01
-15.046,0.8419E-02,0.4000E+01
-15.026,0.5807E-02,0.4000E+01
-15.006,0.3962E-02,0.4000E+01
-14.986,0.2675E-02,0.4000E+01
-14.966,0.1786E-02,0.4000E+01
-14.946,0.1180E-02,0.4000E+01
-14.926,0.7710E-03,0.4000E+01
-14.906,0.4984E-03,0.4000E+01
-14.886,0.3188E-03,0.4000E+01
-14.866,0.2017E-03,0.4000E+01
-14.846,0.1262E-03,0.4000E+01
-14.826,0.7814E-04,0.4000E+01
-14.806,0.4786E-04,0.4000E+01
-14.786,0.2900E-04,0.4000E+01
-14.766,0.1738E-04,0.4000E+01
-14.746,0.1031E-04,0.4000E+01
-14.726,0.6045E-05,0.4000E+01
-14.706,0.3507E-05,0.4000E+01
-14.686,0.2013E-05,0.4000E+01
-14.666,0.1143E-05,0.4000E+01
-14.646,0.6423E-06,0.4000E+01
-14.626,0.3569E-06,0.4000E+01
-14.606,0.1962E-06,0.4000E+01
-14.586,0.1067E-06,0.4000E+01
-14.566,0.5741E-07,0.4000E+01
-14.546,0.3055E-07,0.4000E+01
-14.526,0.1609E-07,0.4000E+01
-14.506,0.8378E-08,0.4000E+01
-14.486,0.4317E-08,0.4000E+01
-14.466,0.2200E-08,0.4000E+01
-14.446,0.1109E-08,0.4000E+01
-14.426,0.5534E-09,0.4000E+01
-14.406,0.2731E-09,0.4000E+01
-14.386,0.1333E-09,0.4000E+01
-14.366,0.6437E-10,0.4000E+01
-14.346,0.3075E-10,0.4000E+01
-14.326,0.1453E-10,0.4000E+01
-14.306,0.6794E-11,0.4000E+01
-14.286,0.3142E-11,0.4000E+01
-14.266,0.1437E-11,0.4000E+01
-14.246,0.6506E-12,0.4000E+01
-14.226,0.2913E-12,0.4000E+01
-14.206,0.1290E-12,0.4000E+01
-14.186,0.5653E-13,0.4000E+01
-14.166,0.2450E-13,0.4000E+01
-14.146,0.1051E-13,0.4000E+01
-14.126,0.4457E-14,0.4000E+01
-14.106,0.1870E-14,0.4000E+01
-14.086,0.7763E-15,0.4000E+01
-14.066,0.3188E-15,0.4000E+01
-14.046,0.1295E-15,0.4000E+01
-14.026,0.5204E-16,0.4000E+01
-14.006,0.2069E-16,0.4000E+01
-13.986,0.8141E-17,0.4000E+01
-13.966,0.3177E-17,0.4000E+01
-13.946,0.1249E-17,0.4000E+01
-13.926,0.5463E-18,0.4000E+01
-13.906,0.3953E-18,0.4000E+01
-13.886,0.6491E-18,0.4000E+01
-13.866,0.1554E-17,0.4000E+01
-13.846,0.3974E-17,0.4000E+01
-13.826,0.1017E-16,0.4000E+01
-13.806,0.2578E-16,0.4000E+01
-13.786,0.6468E-16,0.4000E+01
-13.766,0.1605E-15,0.4000E+01
-13.746,0.3942E-15,0.4000E+01
-13.726,0.9574E-15,0.4000E+01
-13.706,0.2300E-14,0.4000E+01
-13.686,0.5468E-14,0.4000E+01
-13.666,0.1286E-13,0.4000E+01
-13.646,0.2991E-13,0.4000E+01
-13.626,0.6883E-13,0.4000E+01
-13.606,0.1567E-12,0.4000E+01
-13.586,0.3528E-12,0.4000E+01
-13.566,0.7861E-12,0.4000E+01
-13.546,0.1732E-11,0.4000E+01
-13.526,0.3777E-11,0.4000E+01
-13.506,0.8146E-11,0.4000E+01
-13.486,0.1738E-10,0.4000E+01
-13.466,0.3668E-10,0.4000E+01
-13.446,0.7659E-10,0.4000E+01
-13.426,0.1582E-09,0.4000E+01
-13.406,0.3232E-09,0.4000E+01
-13.386,0.6534E-09,0.4000E+01
-13.366,0.1307E-08,0.4000E+01
-13.346,0.2585E-08,0.4000E+01
-13.326,0.5058E-08,0.4000E+01
-13.306,0.9791E-08,0.4000E+01
-13.286,0.1875E-07,0.4000E+01
-13.266,0.3552E-07,0.4000E+01
-13.246,0.6658E-07,0.4000E+01
-13.226,0.1234E-06,0.4000E+01
-13.206,0.2264E-06,0.4000E+01
-13.186,0.4107E-06,0.4000E+01
-13.166,0.7372E-06,0.4000E+01
-13.146,0.1309E-05,0.4000E+01
-13.126,0.2299E-05,0.4000E+01
-13.106,0.3995E-05,0.4000E+01
-13.086,0.6867E-05,0.4000E+01
-13.066,0.1168E-04,0.4000E+01
-13.046,0.1964E-04,0.4000E+01
-13.026,0.3269E-04,0.4000E+01
-13.006,0.5382E-04,0.4000E+01
-12.986,0.8764E-04,0.4000E+01
-12.966,0.1412E-03,0.4000E+01
-12.946,0.2250E-03,0.4000E+01
-12.926,0.3548E-03,0.4000E+01
-12.906,0.5534E-03,0.4000E+01
-12.886,0.8538E-03,0.4000E+01
-12.866,0.1303E-02,0.4000E+01
-12.846,0.1968E-02,0.4000E+01
-12.826,0.2939E-02,0.4000E+01
-12.806,0.4343E-02,0.4000E+01
-12.786,0.6348E-02,0.4000E+01
-12.766,0.9180E-02,0.4001E+01
-12.746,0.1313E-01,0.4001E+01
-12.726,0.1858E-01,0.4001E+01
-12.706,0.2602E-01,0.4002E+01
-12.686,0.3603E-01,0.4002E+01
-12.666,0.4936E-01,0.4003E+01
-12.646,0.6690E-01,0.4005E+01
-12.626,0.8970E-01,0.4007E+01
-12.606,0.1190E+00,0.4009E+01
-12.586,0.1561E+00,0.4012E+01
-12.566,0.2026E+00,0.4016E+01
-12.546,0.2602E+00,0.4021E+01
-12.526,0.3305E+00,0.4028E+01
-12.506,0.4152E+00,0.4036E+01
-12.486,0.5162E+00,0.4047E+01
-12.466,0.6348E+00,0.4059E+01
-12.446,0.7722E+00,0.4075E+01
-12.426,0.9293E+00,0.4093E+01
-12.406,0.1106E+01,0.4115E+01
-12.386,0.1303E+01,0.4141E+01
-12.366,0.1518E+01,0.4172E+01
-12.346,0.1749E+01,0.4207E+01
-12.326,0.1995E+01,0.4247E+01
-12.306,0.2250E+01,0.4292E+01
-12.286,0.2510E+01,0.4342E+01
-12.266,0.2771E+01,0.4397E+01
-12.246,0.3025E+01,0.4458E+01
-12.226,0.3268E+01,0.4523E+01
-12.206,0.3492E+01,0.4593E+01
-12.186,0.3692E+01,0.4667E+01
-12.166,0.3860E+01,0.4744E+01
-12.146,0.3994E+01,0.4824E+01
-12.126,0.4087E+01,0.4906E+01
-12.106,0.4138E+01,0.4988E+01
-12.086,0.4144E+01,0.5071E+01
-12.066,0.4105E+01,0.5153E+01
-12.046,0.4024E+01,0.5234E+01
-12.026,0.3901E+01,0.5312E+01
-12.006,0.3742E+01,0.5387E+01
-11.986,0.3550E+01,0.5458E+01
-11.966,0.3333E+01,0.5524E+01
-11.946,0.3095E+01,0.5586E+01
-11.926,0.2843E+01,0.5643E+01
-11.906,0.2583E+01,0.5695E+01
-11.886,0.2322E+01,0.5741E+01
-11.866,0.2065E+01,0.5783E+01
-11.846,0.1817E+01,0.5819E+01
-11.826,0.1581E+01,0.5851E+01
-11.806,0.1361E+01,0.5878E+01
-11.786,0.1160E+01,0.5901E+01
-11.766,0.9771E+00,0.5920E+01
-11.746,0.8148E+00,0.5937E+01
-11.726,0.6723E+00,0.5950E+01
-11.706,0.5492E+00,0.5961E+01
-11.686,0.4444E+00,0.5970E+01
-11.666,0.3566E+00,0.5977E+01
-11.646,0.2843E+00,0.5983E+01
-11.626,0.2260E+00,0.5987E+01
-11.606,0.1803E+00,0.5991E+01
-11.586,0.1458E+00,0.5994E+01
-11.566,0.1215E+00,0.5996E+01
-11.546,0.1065E+00,0.5999E+01
-11.526,0.1002E+00,0.6001E+01
-11.506,0.1024E+00,0.6003E+01
-11.486,0.1132E+00,0.6005E+01
-11.466,0.1329E+00,0.6007E+01
-11.446,0.1624E+00,0.6011E+01
-11.426,0.2026E+00,0.6015E+01
-11.406,0.2546E+00,0.6020E+01
-11.386,0.3200E+00,0.6026E+01
-11.366,0.4002E+00,0.6034E+01
-11.346,0.4967E+00,0.6044E+01
-11.326,0.6109E+00,0.6056E+01
-11.306,0.7439E+00,0.6071E+01
-11.286,0.8967E+00,0.6089E+01
-11.266,0.1069E+01,0.6111E+01
-11.246,0.1262E+01,0.6136E+01
-11.226,0.1473E+01,0.6165E+01
-11.206,0.1702E+01,0.6199E+01
-11.186,0.1944E+01,0.6238E+01
-11.166,0.2198E+01,0.6282E+01
-11.146,0.2458E+01,0.6331E+01
-11.126,0.2719E+01,0.6386E+01
-11.106,0.2975E+01,0.6445E+01
-11.086,0.3220E+01,0.6510E+01
-11.066,0.3449E+01,0.6579E+01
-11.046,0.3654E+01,0.6652E+01
-11.026,0.3829E+01,0.6728E+01
-11.006,0.3970E+01,0.6808E+01
-10.986,0.4072E+01,0.6889E+01
-10.966,0.4131E+01,0.6972E+01
-10.946,0.4146E+01,0.7055E+01
-10.926,0.4117E+01,0.7137E+01
-10.906,0.4044E+01,0.7218E+01
-10.886,0.3929E+01,0.7296E+01
-10.866,0.3777E+01,0.7372E+01
-10.846,0.3592E+01,0.7444E+01
-10.826,0.3379E+01,0.7511E+01
-10.806,0.3145E+01,0.7574E+01
-10.786,0.2896E+01,0.7632E+01
-10.766,0.2638E+01,0.7685E+01
-10.746,0.2378E+01,0.7733E+01
-10.726,0.2121E+01,0.7775E+01
-10.706,0.1873E+01,0.7812E+01
-10.686,0.1638E+01,0.7845E+01
-10.666,0.1419E+01,0.7874E+01
-10.646,0.1220E+01,0.7898E+01
-10.626,0.1042E+01,0.7919E+01
-10.606,0.8868E+00,0.7937E+01
-10.586,0.7552E+00,0.7952E+01
-10.566,0.6475E+00,0.7965E+01
-10.546,0.5639E+00,0.7976E+01
-10.526,0.5043E+00,0.7986E+01
-10.506,0.4685E+00,0.7995E+01
-10.486,0.4564E+00,0.8004E+01
-10.466,0.4680E+00,0.8014E+01
-10.446,0.5034E+00,0.8024E+01
-10.426,0.5626E+00,0.8035E+01
-10.406,0.6457E+00,0.8048E+01
-10.386,0.7529E+00,0.8063E+01
-10.366,0.8841E+00,0.8081E+01
-10.346,0.1039E+01,0.8102E+01
-10.326,0.1216E+01,0.8126E+01
-10.306,0.1415E+01,0.8154E+01
-10.286,0.1634E+01,0.8187E+01
-10.266,0.1869E+01,0.8224E+01
-10.246,0.2117E+01,0.8267E+01
-10.226,0.2373E+01,0.8314E+01
-10.206,0.2633E+01,0.8367E+01
-10.186,0.2891E+01,0.8425E+01
-10.166,0.3140E+01,0.8487E+01
-10.146,0.3375E+01,0.8555E+01
-10.126,0.3588E+01,0.8627E+01
-10.106,0.3774E+01,0.8702E+01
-10.086,0.3927E+01,0.8781E+01
-10.066,0.4042E+01,0.8861E+01
-10.046,0.4116E+01,0.8944E+01
-10.026,0.4146E+01,0.9027E+01
-10.006,0.4132E+01,0.9109E+01
-9.986,0.4073E+01,0.9191E+01
-9.966,0.3972E+01,0.9270E+01
-9.946,0.3832E+01,0.9347E+01
-9.926,0.3657E+01,0.9420E+01
-9.906,0.3453E+01,0.9489E+01
-9.886,0.3225E+01,0.9554E+01
-9.866,0.2980E+01,0.9613E+01
-9.846,0.2724E+01,0.9668E+01
-9.826,0.2463E+01,0.9717E+01
-9.806,0.2203E+01,0.9761E+01
-9.786,0.1949E+01,0.9800E+01
-9.766,0.1706E+01,0.9834E+01
-9.746,0.1477E+01,0.9864E+01
-9.726,0.1266E+01,0.9889E+01
-9.706,0.1073E+01,0.9910E+01
-9.686,0.8992E+00,0.9928E+01
-9.666,0.7457E+00,0.9943E+01
-9.646,0.6118E+00,0.9955E+01
-9.626,0.4965E+00,0.9965E+01
-9.606,0.3986E+00,0.9973E+01
-9.586,0.3166E+00,0.9980E+01
-9.566,0.2488E+00,0.9985E+01
-9.546,0.1934E+00,0.9989E+01
-9.526,0.1487E+00,0.9992E+01
-9.506,0.1131E+00,0.9994E+01
-9.486,0.8510E-01,0.9996E+01
-9.466,0.6335E-01,0.9997E+01
-9.446,0.4665E-01,0.9998E+01
-9.426,0.3398E-01,0.9998E+01
-9.406,0.2449E-01,0.9999E+01
-9.386,0.1746E-01,0.9999E+01
-9.366,0.1231E-01,0.9999E+01
-9.346,0.8590E-02,0.1000E+02
-9.326,0.5929E-02,0.1000E+02
-9.306,0.4048E-02,0.1000E+02
-9.286,0.2734E-02,0.1000E+02
-9.266,0.1827E-02,0.1000E+02
-9.246,0.1207E-02,0.1000E+02
-9.226,0.7895E-03,0.1000E+02
-9.206,0.5107E-03,0.1000E+02
-9.186,0.3268E-03,0.1000E+02
-9.166,0.2069E-03,0.1000E+02
-9.146,0.1295E-03,0.1000E+02
-9.126,0.8025E-04,0.1000E+02
-9.106,0.4918E-04,0.1000E+02
-9.086,0.2982E-04,0.1000E+02
-9.066,0.1788E-04,0.1000E+02
-9.046,0.1061E-04,0.1000E+02
-9.026,0.6227E-05,0.1000E+02
-9.006,0.3615E-05,0.1000E+02
-8.986,0.2077E-05,0.1000E+02
-8.966,0.1180E-05,0.1000E+02
-8.946,0.6632E-06,0.1000E+02
-8.926,0.3688E-06,0.1000E+02
-8.906,0.2029E-06,0.1000E+02
-8.886,0.1104E-06,0.1000E+02
-8.866,0.5942E-07,0.1000E+02
-8.846,0.3164E-07,0.1000E+02
-8.826,0.1667E-07,0.1000E+02
-8.806,0.8688E-08,0.1000E+02
-8.786,0.4479E-08,0.1000E+02
-8.766,0.2284E-08,0.1000E+02
-8.746,0.1152E-08,0.1000E+02
-8.726,0.5752E-09,0.1000E+02
-8.706,0.2840E-09,0.1000E+02
-8.686,0.1387E-09,0.1000E+02
-8.666,0.6703E-10,0.1000E+02
-8.646,0.3204E-10,0.1000E+02
-8.626,0.1515E-10,0.1000E+02
-8.606,0.7087E-11,0.1000E+02
-8.586,0.3279E-11,0.1000E+02
-8.566,0.1501E-11,0.1000E+02
-8.546,0.6798E-12,0.1000E+02
-8.526,0.3046E-12,0.1000E+02
-8.506,0.1350E-12,0.1000E+02
-8.486,0.5918E-13,0.1000E+02
-8.466,0.2566E-13,0.1000E+02
-8.446,0.1101E-13,0.1000E+02
-8.426,0.4674E-14,0.1000E+02
-8.406,0.1962E-14,0.1000E+02
-8.386,0.8151E-15,0.1000E+02
-8.366,0.3349E-15,0.1000E+02
-8.346,0.1361E-15,0.1000E+02
-8.326,0.5474E-16,0.1000E+02
-8.306,0.2178E-16,0.1000E+02
-8.286,0.8569E-17,0.1000E+02
-8.266,0.3336E-17,0.1000E+02
-8.246,0.1285E-17,0.1000E+02
-8.226,0.4894E-18,0.1000E+02
-8.206,0.1844E-18,0.1000E+02
-8.186,0.6877E-19,0.1000E+02
-8.166,0.2537E-19,0.1000E+02
-8.146,0.9267E-20,0.1000E+02
-8.126,0.3379E-20,0.1000E+02
-8.106,0.1305E-20,0.1000E+02
-8.086,0.7449E-21,0.1000E+02
-8.066,0.1066E-20,0.1000E+02
-8.046,0.2631E-20,0.1000E+02
-8.026,0.7186E-20,0.1000E+02
-8.006,0.1971E-19,0.1000E+02
-7.986,0.5357E-19,0.1000E+02
-7.966,0.1441E-18,0.1000E+02
-7.946,0.3833E-18,0.1000E+02
-7.926,0.1009E-17,0.1000E+02
-7.906,0.2627E-17,0.1000E+02
-7.886,0.6766E-17,0.1000E+02
-7.866,0.1724E-16,0.1000E+02
-7.846,0.4346E-16,0.1000E+02
-7.826,0.1084E-15,0.1000E+02
-7.806,0.2673E-15,0.1000E+02
-7.786,0.6524E-15,0.1000E+02
-7.766,0.1575E-14,0.1000E+02
-7.746,0.3761E-14,0.1000E+02
-7.726,0.8886E-14,0.1000E+02
-7.706,0.2077E-13,0.1000E+02
-7.686,0.4801E-13,0.1000E+02
-7.666,0.1098E-12,0.1000E+02
-7.646,0.2485E-12,0.1000E+02
-7.626,0.5561E-12,0.1000E+02
-7.606,0.1231E-11,0.1000E+02
-7.586,0.2697E-11,0.1000E+02
-7.566,0.5844E-11,0.1000E+02
-7.546,0.1253E-10,0.1000E+02
-7.526,0.2657E-10,0.1000E+02
-7.506,0.5573E-10,0.1000E+02
-7.486,0.1156E-09,0.1000E+02
-7.466,0.2374E-09,0.1000E+02
-7.446,0.4822E-09,0.1000E+02
-7.426,0.9687E-09,0.1000E+02
-7.406,0.1925E-08,0.1000E+02
-7.386,0.3785E-08,0.1000E+02
-7.366,0.7362E-08,0.1000E+02
-7.346,0.1416E-07,0.1000E+02
-7.326,0.2696E-07,0.1000E+02
-7.306,0.5077E-07,0.1000E+02
-7.286,0.9456E-07,0.1000E+02
-7.266,0.1742E-06,0.1000E+02
-7.246,0.3176E-06,0.1000E+02
-7.226,0.5728E-06,0.1000E+02
-7.206,0.1022E-05,0.1000E+02
-7.186,0.1803E-05,0.1000E+02
-7.166,0.3148E-05,0.1000E+02
-7.146,0.5437E-05,0.1000E+02
-7.126,0.9288E-05,0.1000E+02
-7.106,0.1570E-04,0.1000E+02
-7.086,0.2625E-04,0.1000E+02
-7.066,0.4341E-04,0.1000E+02
-7.046,0.7103E-04,0.1000E+02
-7.026,0.1150E-03,0.1000E+02
-7.006,0.1841E-03,0.1000E+02
-6.986,0.2916E-03,0.1000E+02
-6.966,0.4569E-03,0.1000E+02
-6.946,0.7083E-03,0.1000E+02
-6.926,0.1086E-02,0.1000E+02
-6.906,0.1648E-02,0.1000E+02
-6.886,0.2473E-02,0.1000E+02
-6.866,0.3671E-02,0.1000E+02
-6.846,0.5392E-02,0.1000E+02
-6.826,0.7833E-02,0.1000E+02
-6.806,0.1126E-01,0.1000E+02
-6.786,0.1601E-01,0.1000E+02
-6.766,0.2251E-01,0.1000E+02
-6.746,0.3133E-01,0.1000E+02
-6.726,0.4312E-01,0.1000E+02
-6.706,0.5872E-01,0.1000E+02
-6.686,0.7909E-01,0.1001E+02
-6.666,0.1054E+00,0.1001E+02
-6.646,0.1389E+00,0.1001E+02
-6.626,0.1812E+00,0.1001E+02
-6.606,0.2337E+00,0.1002E+02
-6.586,0.2983E+00,0.1002E+02
-6.566,0.3766E+00,0.1003E+02
-6.546,0.4703E+00,0.1004E+02
-6.526,0.5811E+00,0.1005E+02
-6.506,0.7102E+00,0.1007E+02
-6.486,0.8587E+00,0.1008E+02
-6.466,0.1027E+01,0.1011E+02
-6.446,0.1215E+01,0.1013E+02
-6.426,0.1423E+01,0.1016E+02
-6.406,0.1647E+01,0.1019E+02
-6.386,0.1887E+01,0.1023E+02
-6.366,0.2138E+01,0.1027E+02
-6.346,0.2397E+01,0.1032E+02
-6.326,0.2658E+01,0.1037E+02
-6.306,0.2916E+01,0.1043E+02
-6.286,0.3165E+01,0.1049E+02
-6.266,0.3398E+01,0.1056E+02
-6.246,0.3608E+01,0.1063E+02
-6.226,0.3791E+01,0.1071E+02
-6.206,0.3940E+01,0.1079E+02
-6.186,0.4052E+01,0.1087E+02
-6.166,0.4121E+01,0.1095E+02
-6.146,0.4147E+01,0.1104E+02
-6.126,0.4128E+01,0.1112E+02
-6.106,0.4064E+01,0.1120E+02
-6.086,0.3959E+01,0.1128E+02
-6.066,0.3815E+01,0.1135E+02
-6.046,0.3637E+01,0.1143E+02
-6.026,0.3430E+01,0.1150E+02
-6.006,0.3200E+01,0.1156E+02
-5.986,0.2953E+01,0.1162E+02
-5.966,0.2696E+01,0.1167E+02
-5.946,0.2435E+01,0.1172E+02
-5.926,0.2176E+01,0.1177E+02
-5.906,0.1923E+01,0.1180E+02
-5.886,0.1681E+01,0.1184E+02
-5.866,0.1454E+01,0.1187E+02
-5.846,0.1244E+01,0.1189E+02
-5.826,0.1053E+01,0.1191E+02
-5.806,0.8821E+00,0.1193E+02
-5.786,0.7307E+00,0.1194E+02
-5.766,0.5988E+00,0.1196E+02
-5.746,0.4854E+00,0.1197E+02
-5.726,0.3893E+00,0.1197E+02
-5.706,0.3088E+00,0.1198E+02
-5.686,0.2424E+00,0.1199E+02
-5.666,0.1882E+00,0.1199E+02
-5.646,0.1445E+00,0.1199E+02
-5.626,0.1098E+00,0.1199E+02
-5.606,0.8254E-01,0.1200E+02
-5.586,0.6137E-01,0.1200E+02
-5.566,0.4514E-01,0.1200E+02
-5.546,0.3285E-01,0.1200E+02
-5.526,0.2365E-01,0.1200E+02
-5.506,0.1684E-01,0.1200E+02
-5.486,0.1186E-01,0.1200E+02
-5.466,0.8266E-02,0.1200E+02
-5.446,0.5698E-02,0.1200E+02
-5.426,0.3886E-02,0.1200E+02
-5.406,0.2622E-02,0.1200E+02
-5.386,0.1750E-02,0.1200E+02
